latitude,longitude,Offers CS?,is High School,School District Name,School Name,State,Grade Levels,teaches_cs
39.140814,-86.54176,Yes,HS,MONROE COUNTY COMMUNITY SCH CORP,Bloomington Graduation School,IN,__mihi,HY
39.875879,-86.275272,Yes,HS,INDIANA CONNECTIONS CAREER ACADEMY,Indiana Connections Career Academy,IN,__mihi,HY
38.17126,-85.700191,Yes,HS,JEFFERSON COUNTY,W.E.B. DUBOIS ACADEMY,KY,__mihi,HY
29.941876,-90.111898,Yes,HS,ELEANOR MCMAIN SECONDARY SCHOOL,ELEANOR MCMAIN SECONDARY SCHOOL,LA,__mihi,HY
42.105612,-72.580545,Yes,HS,SPRINGFIELD,Springfield: Conservatory of the Arts,MA,__mihi,HY
42.367725,-71.085231,Yes,HS,COMMUNITY CHARTER SCHOOL OF CAMBRIDGE (DISTRICT),Community Charter School-Cambridge,MA,__mihi,HY
42.246912,-71.825192,Yes,HS,WORCESTER,Worcester: University Pk Campus School,MA,__mihi,HY
42.25421,-71.817732,Yes,HS,WORCESTER,Worcester: Claremont Academy,MA,__mihi,HY
42.133086,-72.573708,Yes,HS,SPRINGFIELD,THE SPRINGFIELD RENAISSANCE SCHOOL AN EXPEDITIONARY LEARNING,MA,__mihi,HY
42.348369,-71.06893,Yes,HS,BOSTON,QUINCY UPPER SCHOOL,MA,__mihi,HY
42.262966,-71.117887,Yes,HS,BOSTON,Boston: Boston Community Leadership Academy,MA,__mihi,HY
42.349019,-71.14557,Yes,HS,BOSTON,Brighton High School,MA,__mihi,HY
42.306942,-71.081648,Yes,HS,BOSTON,Boston: Burke High School,MA,__mihi,HY
42.114295,-72.526619,Yes,HS,SPRINGFIELD,Springfield: John J Duggan Academy,MA,__mihi,HY
42.285248,-71.075837,Yes,HS,BOSTON,Techboston Academy,MA,__mihi,HY
42.381258,-71.034937,Yes,HS,BOSTON,East Boston High School,MA,__mihi,HY
42.262966,-71.117887,Yes,HS,BOSTON,NEW MISSION HIGH SCHOOL,MA,__mihi,HY
42.380122,-71.060936,Yes,HS,BOSTON,Charlestown High School,MA,__mihi,HY
42.306235,-71.109548,Yes,HS,BOSTON,English High School,MA,__mihi,HY
42.331358,-71.088923,Yes,HS,BOSTON,O'BRYANT SCHOOL OF MATH & SCIENCE,MA,__mihi,HY
42.316113,-71.084459,Yes,HS,BOSTON,Boston: Boston Latin Academy,MA,__mihi,HY
42.326458,-71.080826,Yes,HS,BOSTON,Dearborn STEM Academy,MA,__mihi,HY
42.337819,-71.101493,Yes,HS,BOSTON,Boston: Boston Latin School,MA,__mihi,HY
42.262177,-71.110433,Yes,HS,BOSTON PREPARATORY CHARTER PUBLIC (DISTRICT),Boston Preparatory Charter Public (District): Boston Preparatory Charter Public School,MA,__mihi,HY
42.340405,-83.089615,Yes,HS,DETROIT PUBLIC SCHOOLS COMMUNITY DISTRICT,LEGACY ACADEMY,MI,__mihi,HY
42.337,-83.1777,Yes,HS,RIVERSIDE ACADEMY,RIVERSIDE ACADEMY WEST CAMPUS,MI,__mihi,HY
42.46768,-83.018171,Yes,HS,VAN DYKE PUBLIC SCHOOLS,SUCCESS ACADEMY,MI,__mihi,HY
42.509218,-83.350386,Yes,HS,FARMINGTON PUBLIC SCHOOL DISTRICT,FARMINGTON CENTRAL HIGH SCHOOL,MI,__mihi,HY
41.9012,-83.3786,Yes,HS,MONROE PUBLIC SCHOOLS,ORCHARD CENTER HIGH SCHOOL,MI,__mihi,HY
42.238187,-83.278205,Yes,HS,TAYLOR SCHOOL DISTRICT,TAYLOR VIRTUAL LEARNING ACADEMY,MI,__mihi,HY
42.779026,-86.0999,Yes,HS,BLACK RIVER PUBLIC SCHOOL,BLACK RIVER PUBLIC SCHOOL MIDDLEHIGH,MI,__mihi,HY
42.965863,-85.658828,Yes,HS,GRAND RAPIDS PUBLIC SCHOOLS,GRAND RAPIDS MONTESSORI MIDDLEHIGH,MI,__mihi,HY
42.7329,-84.5759,Yes,HS,LANSING PUBLIC SCHOOL DISTRICT,JW SEXTON HIGH SCHOOL,MI,__mihi,HY
42.6927,-84.5567,Yes,HS,LANSING PUBLIC SCHOOL DISTRICT,EVERETT HIGH SCHOOL,MI,__mihi,HY
42.774091,-86.121864,Yes,HS,HOLLAND CITY SCHOOL DISTRICT,HOLLAND HIGH SCHOOL,MI,__mihi,HY
42.739616,-84.524561,Yes,HS,LANSING PUBLIC SCHOOL DISTRICT,EASTERN HIGH SCHOOL,MI,__mihi,HY
44.902118,-93.217206,Yes,HS,CYBER VILLAGE ACADEMY,CVA PASCAL MIDDLE & HIGH SCHOOL,MN,__mihi,HY
35.624943,-105.999164,Yes,HS,TIERRA ENCANTADA CHARTER SCHOOL,TIERRA ENCANTADA CHARTER SCHOOL,NM,__mihi,HY
36.179847,-115.137059,Yes,HS,CLARK COUNTY SCHOOL DISTRICT,Mission High School,NV,__mihi,HY
36.144524,-115.141544,Yes,HS,CLARK COUNTY SCHOOL DISTRICT,INNOVATIONS INT'L CHARTER J-SHS,NV,__mihi,HY
36.194116,-115.167043,Yes,HS,CLARK COUNTY SCHOOL DISTRICT,West Preparatory School,NV,__mihi,HY
36.032685,-115.120183,Yes,HS,STATE-SPONSORED CHARTER SCHOOLS,Nevada Virtual Academy,NV,__mihi,HY
33.60329,-101.822106,Yes,HS,LUBBOCK ISD,TALKINGTON SCHOOL FOR YOUNG WOMEN LEADERS,TX,__mihi,HY
41.214034,-111.968838,Yes,HS,OGDEN CITY DISTRICT,GEORGE WASHINGTON HIGH,UT,__mihi,HY
40.794465,-111.931302,Yes,HS,SALT LAKE CENTER FOR SCIENCE EDUCATION,SALT LAKE CENTER FOR SCIENCE EDUCATION,UT,__mihi,HY
42.349317,-83.084388,Yes,HS,DETROIT PUBLIC SCHOOLS COMMUNITY DISTRICT,FREDERICK DOUGLASS ACADEMY FOR YOUNG MEN,MI,el__hi,HY
42.415068,-83.154756,Yes,HS,DETROIT PUBLIC SCHOOLS COMMUNITY DISTRICT,THE SCHOOL AT MARYGROVE,MI,el__hi,HY
42.231,-85.6,Yes,HS,PORTAGE PUBLIC SCHOOLS,PORTAGE COMMUNITY HIGH SCHOOL,MI,el__hi,HY
42.810992,-106.360821,Yes,HS,NATRONA COUNTY SCHOOL DISTRICT #1,ROOSEVELT HIGH SCHOOL,WY,el__hi,HY
61.1364,-149.848232,Yes,HS,CHUGACH SCHOOL DISTRICT,FOCUS HOMESCHOOL,AK,elmihi,HY
42.493806,-96.402809,Yes,HS,SIOUX CITY COMM SCHOOL DISTRICT,V.I.B.E. ACADEMY (VIRTUAL INSTITUTE FOR BRIGHTER EDUCATION),IA,elmihi,HY
39.771876,-86.217115,Yes,HS,INDIANAPOLIS PUBLIC SCHOOLS,Impact Academy 3,IN,elmihi,HY
41.601115,-87.383887,Yes,HS,THEA BOWMAN LEADERSHIP ACADEMY,Thea Bowman Leadership Academy,IN,elmihi,HY
39.68811,-86.286721,Yes,HS,DAMAR CHARTER ACADEMY,Damar Charter Academy,IN,elmihi,HY
41.598007,-87.392458,Yes,HS,GARY LIGHTHOUSE CHARTER SCHOOL,Gary Lighthouse Charter School,IN,elmihi,HY
39.88988,-86.12095,Yes,HS,IN MATH & SCIENCE ACADEMY - NORTH,Indiana Math And Science Academy-North,IN,elmihi,HY
39.743394,-86.088571,Yes,HS,VICTORY COLLEGE PREP ACADEMY,Victory College Prep,IN,elmihi,HY
40.196838,-85.412325,Yes,HS,BURRIS LABORATORY SCHOOL,Burris Laboratory School,IN,elmihi,HY
40.086738,-85.680354,Yes,HS,ANDERSON PREPARATORY ACADEMY,Anderson Preparatory Academy,IN,elmihi,HY
39.426563,-87.408672,Yes,HS,VIGO COUNTY SCHOOL CORP,Vigo Virtual School Academy,IN,elmihi,HY
41.600759,-87.338843,Yes,HS,21ST CENTURY CHARTER SCH OF GARY,21st Century Charter Sch of Gary,IN,elmihi,HY
39.7693,-86.052,Yes,HS,IRVINGTON COMMUNITY SCHOOL,Irvington Preparatory Academy,IN,elmihi,HY
41.6009,-86.727,Yes,HS,LAPORTE COMMUNITY SCHOOL CORP,LaPorte High School,IN,elmihi,HY
40.2013,-85.3877,Yes,HS,MUNCIE COMMUNITY SCHOOLS,Muncie Central High School,IN,elmihi,HY
37.9636,-87.54,Yes,HS,EVANSVILLE VANDERBURGH SCHOOL CORP,Benjamin Bosse High School,IN,elmihi,HY
30.216444,-92.005041,Yes,HS,LAFAYETTE PARISH,LEROSEN PREPARATORY ACADEMY,LA,elmihi,HY
32.495231,-93.71088,Yes,HS,CADDO PARISH,MAGNOLIA SCHOOL OF EXCELLENCE,LA,elmihi,HY
42.289796,-71.071261,Yes,HS,CODMAN ACADEMY CHARTER PUBLIC (DISTRICT),Codman Academy Charter Public School,MA,elmihi,HY
42.244384,-71.132363,Yes,HS,ACADEMY OF THE PACIFIC RIM CHARTER PUBLIC (DISTRICT),Academy Of the Pacific Rim Charter Public (District): Academy Of the Pacific Rim Charter Public School,MA,elmihi,HY
42.293365,-71.053553,Yes,HS,NEIGHBORHOOD HOUSE CHARTER (DISTRICT),Neighborhood House Charter (District): Neighborhood House Charter School,MA,elmihi,HY
42.321724,-71.060802,Yes,HS,BOSTON COLLEGIATE CHARTER (DISTRICT),Boston Collegiate Charter School,MA,elmihi,HY
42.281275,-71.069596,Yes,HS,BOSTON,Henderson Inclusion School Lower,MA,elmihi,HY
42.367515,-71.100874,Yes,HS,PROSPECT HILL ACADEMY CHARTER (DISTRICT),Prospect Hill Academy Middle High School,MA,elmihi,HY
42.28193,-71.122109,Yes,HS,BROOKE CHARTER SCHOOL (DISTRICT),Brooke Charter School (District): Brooke Charter School,MA,elmihi,HY
42.352098,-71.121004,Yes,HS,MATCH CHARTER PUBLIC SCHOOL (DISTRICT),Match Charter Public School (District): Match Charter Public School,MA,elmihi,HY
42.382943,-71.018958,Yes,HS,EXCEL ACADEMY CHARTER (DISTRICT),Excel Academy Charter High School,MA,elmihi,HY
42.4551,-83.2192,Yes,HS,AGBU ALEX-MARIE MANOOGIAN SCHOOL,AGBU ALEXMARIE MANOOGIAN SCHOOL,MI,elmihi,HY
42.327067,-83.110759,Yes,HS,DETROIT PUBLIC SCHOOLS COMMUNITY DISTRICT,ACADEMY OF THE AMERICAS HIGH SCHOOL,MI,elmihi,HY
42.335852,-83.115674,Yes,HS,HOPE OF DETROIT ACADEMY,HOPE OF DETROIT ACADEMY MIDDLEHIGH,MI,elmihi,HY
42.868006,-85.658483,Yes,HS,KELLOGGSVILLE PUBLIC SCHOOLS,KELLOGGSVILLE VIRTUAL SCHOOL,MI,elmihi,HY
42.56246,-83.117261,Yes,HS,TROY SCHOOL DISTRICT,TROY COLLEGE AND CAREER HIGH SCHOOL,MI,elmihi,HY
42.480676,-83.011834,Yes,HS,CENTER LINE PUBLIC SCHOOLS,ACADEMY 21,MI,elmihi,HY
42.688791,-84.581285,Yes,HS,LANSING PUBLIC SCHOOL DISTRICT,CAPITAL AREA K12 ONLINE,MI,elmihi,HY
42.895107,-85.570313,Yes,HS,PREPNET VIRTUAL ACADEMY,PREPNET VIRTUAL ACADEMY,MI,elmihi,HY
42.56334,-83.147152,Yes,HS,LIGHTHOUSE CONNECTIONS ACADEMY,LIGHTHOUSE CONNECTIONS ACADEMY,MI,elmihi,HY
42.1913,-83.2502,Yes,HS,TRILLIUM ACADEMY,TRILLIUM ACADEMY,MI,elmihi,HY
35.409072,-80.668832,Yes,HS,CABARRUS CHARTER ACADEMY,CABARRUS CHARTER ACADEMY,NC,elmihi,HY
35.637788,-106.019948,Yes,HS,SANTA FE PUBLIC SCHOOLS,DESERT SAGE ACADEMY,NM,elmihi,HY
35.06271,-106.621221,Yes,HS,MISSION ACHIEVEMENT AND SUCCESS,MISSION ACHIEVEMENT AND SUCCESS 1.0,NM,elmihi,HY
39.172191,-119.764883,Yes,HS,CARSON CITY SCHOOL DISTRICT,PIONEER ACADEMY,NV,elmihi,HY
36.081743,-115.042105,Yes,HS,STATE-SPONSORED CHARTER SCHOOLS,Sports Leadership and Management Academy,NV,elmihi,HY
34.859118,-82.426385,Yes,HS,SC PUBLIC CHARTER SCHOOL DISTRICT,LEGACY EARLY COLLEGE,SC,elmihi,HY
26.280463,-98.15428,Yes,HS,VANGUARD ACADEMY,VANGUARD BEETHOVEN,TX,elmihi,HY
34.634236,-112.33499,No,HS,YAVAPAI ACCOMMODATION SCHOOL DISTRICT (79379),YAVAPAI COUNTY HIGH SCHOOL,AZ,____hi,N
32.162836,-110.970465,No,HS,PIMA COUNTY (4420),Pima Vocational High School - Irvington Campus,AZ,____hi,N
33.456125,-112.081191,No,HS,ARIZONA CENTER FOR YOUTH RESOURCES (4346),CITY VIEW HIGH SCHOOL,AZ,____hi,N
33.4537,-112.1525,No,HS,SOUTHWEST LEADERSHIP ACADEMY (92043),SOUTHWEST LEADERSHIP ACADEMY,AZ,____hi,N
32.163,-110.9725,No,HS,CPLC COMMUNITY SCHOOLS DBA TOLTECALLI HIGH SCHOOL (80032),TOLTECALI HIGH SCHOOL,AZ,____hi,N
32.217324,-110.956857,No,HS,TUCSON UNIFIED DISTRICT (4403),PROJECT MORE HIGH SCHOOL,AZ,____hi,N
32.204679,-110.897134,No,HS,INSTITUTE FOR TRANSFORMATIVE EDUCATION INC. (90876),CHANGEMAKER HIGH SCHOOL,AZ,____hi,N
32.670152,-114.633814,No,HS,YUMA UNION HIGH SCHOOL DISTRICT (4507),VISTA HIGH SCHOOL,AZ,____hi,N
33.37353,-112.071697,No,HS,KAIZEN EDUCATION FOUNDATION DBA TEMPE ACCELERATED (79878),KAIZEN EDUCATION FOUNDATION DBA QUEST HIGH SCHOOL,AZ,____hi,N
33.46544,-112.095016,No,HS,PHOENIX UNION HIGH SCHOOL DISTRICT (4286),FRANKLIN POLICE AND FIRE HIGH SCHOOL,AZ,____hi,N
33.424435,-112.224205,No,HS,BLUEPRINT EDUCATION (81041),HOPE HIGH SCHOOL,AZ,____hi,N
32.1693,-110.9449,No,HS,PORTABLE PRACTICAL EDUCATIONAL PREPARATION INC. ( (4431),PPEP TEC - CELESTINO FERNANDEZ LEARNING CENTER,AZ,____hi,N
33.45462,-112.016853,No,HS,PHOENIX UNION HIGH SCHOOL DISTRICT (4286),PHOENIX UNION-WILSON COLLEGE PREPARATORY,AZ,____hi,N
31.5324,-110.2558,No,HS,PORTABLE PRACTICAL EDUCATIONAL PREPARATION INC. ( (4431),PPEP TEC - COLIN L. POWELL LEARNING CENTER,AZ,____hi,N
32.1608,-110.9438,No,HS,AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. ALTA VI (80995),ALTA VISTA HIGH SCHOOL,AZ,____hi,N
33.508237,-112.083686,No,HS,CPLC COMMUNITY SCHOOLS (4300),GIRLS LEADERSHIP ACADEMY OF ARIZONA,AZ,____hi,N
32.235137,-110.934258,No,HS,EDGE SCHOOL INC. THE (4421),EDGE HIGH SCHOOL - HIMMEL PARK,AZ,____hi,N
32.245757,-110.972279,No,HS,TUCSON YOUTH DEVELOPMENT/ACE CHARTER HIGH SCHOOL (4422),ALTERNATIVE COMPUTERIZED EDUCATION (ACE) CHARTER HIGH SCHOOL,AZ,____hi,N
33.378982,-112.039907,No,HS,ARIZONA AGRIBUSINESS & EQUINE CENTER INC. (85816),AAEC - SMCC CAMPUS,AZ,____hi,N
33.350193,-111.860226,No,HS,KAIZEN EDUCATION FOUNDATION DBA EL DORADO HIGH SCH (4342),KAIZEN EDUCATION FOUNDATION DBA EL DORADO HIGH SCHOOL,AZ,____hi,N
33.4662,-112.0637,No,HS,KAIZEN EDUCATION FOUNDATION DBA SUMMIT HIGH SCHOOL (79876),KAIZEN EDUCATION FOUNDATION DBA SUMMIT HIGH SCHOOL,AZ,____hi,N
33.496048,-112.222435,No,HS,PREMIER CHARTER HIGH SCHOOL (79569),PREMIER CHARTER HIGH SCHOOL,AZ,____hi,N
33.4888,-112.1164,No,HS,PHOENIX UNION HIGH SCHOOL DISTRICT (4286),BOSTROM ALTERNATIVE CENTER,AZ,____hi,N
32.2393,-110.9709,No,HS,PIMA PREVENTION PARTNERSHIP DBA PIMA PARTNERSHIP S (79959),PIMA PARTNERSHIP SCHOOL THE,AZ,____hi,N
33.491648,-112.117636,No,HS,CAREER SUCCESS SCHOOLS (79047),TECH CAMPUS,AZ,____hi,N
33.539862,-112.137905,No,HS,KAIZEN EDUCATION FOUNDATION DBA MAYA HIGH SCHOOL (79882),KAIZEN EDUCATION FOUNDATION DBA MAYA HIGH SCHOOL,AZ,____hi,N
33.4235,-111.7931,No,HS,ACADEMY WITH COMMUNITY PARTNERS INC (79213),ACADEMY WITH COMMUNITY PARTNERS,AZ,____hi,N
33.379666,-111.997217,No,HS,SKYLINE SCHOOLS INC. (79084),SKYLINE PREP HIGH SCHOOL,AZ,____hi,N
33.417155,-111.670935,No,HS,LEGACY EDUCATION GROUP (87349),EAST VALLEY HIGH SCHOOL,AZ,____hi,N
31.5574,-110.2897,No,HS,CENTER FOR ACADEMIC SUCCESS INC. (4191),CENTER FOR ACADEMIC SUCCESS #1 - SIERRA VISTA 9-12,AZ,____hi,N
33.456285,-112.066839,No,HS,PHOENIX UNION HIGH SCHOOL DISTRICT (4286),PHOENIX UNION BIOSCIENCE HIGH SCHOOL,AZ,____hi,N
33.654305,-112.00138,No,HS,ARIZONA AGRIBUSINESS & EQUINE CENTER INC. (4331),AAEC - PARADISE VALLEY,AZ,____hi,N
32.7193,-114.6296,No,HS,YUMA UNION HIGH SCHOOL DISTRICT (4507),YUMA HIGH SCHOOL,AZ,____hi,N
32.271557,-110.977036,No,HS,CPLC COMMUNITY SCHOOLS DBA HIAKI HIGH SCHOOL (90331),ENVISION HIGH SCHOOL,AZ,____hi,N
32.886636,-111.758136,No,HS,PORTABLE PRACTICAL EDUCATIONAL PREPARATION INC. ( (4431),PPEP TEC - ALICE S. PAUL LEARNING CENTER,AZ,____hi,N
33.481114,-112.129499,No,HS,THINK THROUGH ACADEMY (92976),THINK THROUGH ACADEMY,AZ,____hi,N
33.4654,-112.0661,No,HS,GENESIS PROGRAM INC. (4332),GENESIS ACADEMY,AZ,____hi,N
33.47938,-112.141881,No,HS,AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. WEST PH (79879),WEST PHOENIX HIGH SCHOOL,AZ,____hi,N
33.486324,-112.086478,No,HS,MCCCD ON BEHALF OF PHOENIX COLLEGE PREPARATORY ACA (81174),PHOENIX COLLEGE PREPARATORY ACADEMY,AZ,____hi,N
33.483662,-112.100804,No,HS,PHOENIX UNION HIGH SCHOOL DISTRICT (4286),LINDA ABRIL EDUCATIONAL ACADEMY,AZ,____hi,N
33.637067,-112.119922,No,HS,EDKEY INC. - ARIZONA CONSERVATORY FOR ARTS AND AC (79981),ARIZONA CONSERVATORY FOR ARTS AND ACADEMICS,AZ,____hi,N
33.395,-111.7704,No,HS,AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. SUN VAL (79877),SUN VALLEY HIGH SCHOOL,AZ,____hi,N
33.485952,-112.128906,No,HS,PIMA PREVENTION PARTNERSHIP (90536),ARIZONA COLLEGIATE HIGH SCHOOL,AZ,____hi,N
33.4493,-111.9971,No,HS,MARICOPA COUNTY COMMUNITY COLLEGE DISTRICT DBA GAT (4314),GATEWAY EARLY COLLEGE HIGH SCHOOL,AZ,____hi,N
33.626948,-112.026168,No,HS,AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. CRESTVI (79874),CRESTVIEW COLLEGE PREPARATORY HIGH SCHOOL,AZ,____hi,N
33.399511,-111.849545,No,HS,MESA UNIFIED DISTRICT (4235),EAST VALLEY ACADEMY,AZ,____hi,N
33.370974,-112.072811,No,HS,AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. SOUTH P (80989),SOUTH POINTE HIGH SCHOOL,AZ,____hi,N
33.4386,-112.2043,No,HS,AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. SOUTH R (88334),SOUTH RIDGE HIGH SCHOOL,AZ,____hi,N
32.271717,-110.971049,No,HS,TUCSON PREPARATORY SCHOOL (6374),TUCSON PREPARATORY SCHOOL,AZ,____hi,N
33.480115,-112.139084,No,HS,PHOENIX UNION HIGH SCHOOL DISTRICT (4286),PXU DIGITAL ACADEMY,AZ,____hi,N
32.894836,-111.728094,No,HS,KAIZEN EDUCATION FOUNDATION DBA MISSION HEIGHTS PR (90548),MISSION HEIGHTS PREPARATORY HIGH SCHOOL,AZ,____hi,N
33.5025,-112.073,No,HS,PHOENIX UNION HIGH SCHOOL DISTRICT (4286),CENTRAL HIGH SCHOOL,AZ,____hi,N
33.4785,-112.058,No,HS,PHOENIX UNION HIGH SCHOOL DISTRICT (4286),NORTH HIGH SCHOOL,AZ,____hi,N
33.3714,-112.1824,No,HS,PHOENIX UNION HIGH SCHOOL DISTRICT (4286),BETTY FAIRFAX HIGH SCHOOL,AZ,____hi,N
33.326,-111.9906,No,HS,TEMPE UNION HIGH SCHOOL DISTRICT (4287),MOUNTAIN POINTE HIGH SCHOOL,AZ,____hi,N
33.3664,-111.9213,No,HS,TEMPE UNION HIGH SCHOOL DISTRICT (4287),MARCOS DE NIZA HIGH SCHOOL,AZ,____hi,N
33.5045,-112.023,No,HS,PHOENIX UNION HIGH SCHOOL DISTRICT (4286),CAMELBACK HIGH SCHOOL,AZ,____hi,N
45.000008,-122.985171,No,HS,CHEMAWA INDIAN SCHOOL,CHEMAWA INDIAN SCHOOL,BIE,____hi,N
36.734991,-108.227573,No,HS,NAVAJO PREPARATORY SCHOOL,NAVAJO PREPARATORY SCHOOL,BIE,____hi,N
39.7872,-104.8279,No,HS,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,MONTBELLO HIGH SCHOOL,CO,____hi,N
41.301856,-72.922771,No,HS,NEW HAVEN SCHOOL DISTRICT,High School In The Community,CT,____hi,N
41.061189,-73.546526,No,HS,CONNECTICUT TECHNICAL EDUCATION AND CAREER SYSTEM,J. M. Wright Technical High School,CT,____hi,N
41.755941,-72.662506,No,HS,CAPITOL REGION EDUCATION COUNCIL,Greater Hartford Academy of the Arts High School - Full Day,CT,____hi,N
41.199712,-73.163968,No,HS,CONNECTICUT TECHNICAL EDUCATION AND CAREER SYSTEM,Bullard-Havens Technical High School,CT,____hi,N
41.742477,-72.706775,No,HS,CONNECTICUT TECHNICAL EDUCATION AND CAREER SYSTEM,A. I. Prince Technical High School,CT,____hi,N
38.931745,-76.99229,No,HS,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,LUKE C. MOORE HS,DC,____hi,N
38.89032,-76.920334,No,HS,MAYA ANGELOU PCS,MAYA ANGELOU PCS - HS,DC,____hi,N
38.897511,-76.946307,No,HS,FRIENDSHIP PCS,Friendship Collegiate Academy,DC,____hi,N
38.896865,-76.922987,No,HS,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,H.D. WOODSON HS,DC,____hi,N
38.942971,-77.029177,No,HS,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,ROOSEVELT HS,DC,____hi,N
38.879051,-76.937371,No,HS,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,BARD HS EARLY COLLEGE DC (BARD DC),DC,____hi,N
38.890396,-76.979549,No,HS,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,EASTERN HS,DC,____hi,N
38.962224,-77.01293,No,HS,CAPITAL CITY PCS,CAPITAL CITY PCS - HS,DC,____hi,N
38.967274,-77.019549,No,HS,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,COOLIDGE HS,DC,____hi,N
38.887059,-76.9462,No,HS,SEED PCS,THE SEED PCS OF WASHINGTON DC,DC,____hi,N
39.745623,-75.540976,No,HS,NEW CASTLE COUNTY VOCATIONAL-TECHNICAL SCHOOL DISTRICT,HOWARD HIGH SCHOOL OF TECHNOLOGY,DE,____hi,N
25.772896,-80.210393,No,HS,MIAMI-DADE,Charter High School Of The Americas,FL,____hi,N
26.7643,-80.0914,No,HS,PALM BEACH,Believers Academy,FL,____hi,N
25.808428,-80.384651,No,HS,MIAMI-DADE,School For Advanced Studies,FL,____hi,N
25.776326,-80.193123,No,HS,MIAMI-DADE,School For Advanced Studies-Wolfson,FL,____hi,N
25.77966,-80.21515,No,HS,MIAMI-DADE,Sports Leadership Arts Management Charter High School,FL,____hi,N
30.4332,-81.6761,No,HS,DUVAL,Biscayne High School,FL,____hi,N
26.2734,-80.1351,No,HS,BROWARD,Andrews High School,FL,____hi,N
26.105891,-80.179208,No,HS,BROWARD,Suned High Of South Broward,FL,____hi,N
27.34275,-82.499723,No,HS,SARASOTA,Sarasota County Acceleration Academies,FL,____hi,N
27.767704,-82.645749,No,HS,PINELLAS,Pinellas Mycroschool Of Integrated Academics And Technologie,FL,____hi,N
27.981786,-82.459641,No,HS,HILLSBOROUGH,Seminole Heights Charter High School,FL,____hi,N
26.30628,-80.09714,No,HS,BROWARD,Somerset Academy Key Charter High School,FL,____hi,N
26.1362,-80.1488,No,HS,BROWARD,Sunrise High School,FL,____hi,N
25.6702,-80.3502,No,HS,MIAMI-DADE,Miami Killian Senior High School,FL,____hi,N
30.2893,-81.7678,No,HS,DUVAL,Edward H. White High School,FL,____hi,N
26.6091,-81.976,No,HS,LEE,Cape Coral High School,FL,____hi,N
30.4613,-84.3167,No,HS,LEON,Amos P. Godby High School,FL,____hi,N
27.9581,-82.4662,No,HS,HILLSBOROUGH,Blake High School,FL,____hi,N
28.302103,-81.404126,No,HS,OSCEOLA,Main Street High School,FL,____hi,N
25.777193,-80.198221,No,HS,MIAMI-DADE,Law Enforcement Officers Memorial High School,FL,____hi,N
26.547391,-80.083261,No,HS,PALM BEACH,Quantum High School,FL,____hi,N
28.053432,-82.444285,No,HS,HILLSBOROUGH,West University Charter High,FL,____hi,N
25.8316,-80.2047,No,HS,MIAMI-DADE,Miami Edison Senior High School,FL,____hi,N
26.727544,-81.929276,No,HS,LEE,Island Coast High School,FL,____hi,N
26.6964,-80.0774,No,HS,PALM BEACH,Worthington High School,FL,____hi,N
30.29259,-81.773715,No,HS,DUVAL,Duval Mycroschool Of Integrated Academics And Technologies,FL,____hi,N
29.21761,-81.049025,No,HS,VOLUSIA,Richard Milburn Academy,FL,____hi,N
27.953785,-82.520172,No,HS,HILLSBOROUGH,Jefferson High School,FL,____hi,N
26.7549,-80.1056,No,HS,PALM BEACH,Palm Beach Lakes High School,FL,____hi,N
27.3662,-82.5405,No,HS,SARASOTA,Booker High School,FL,____hi,N
27.324666,-82.526202,No,HS,SARASOTA,Sarasota High School,FL,____hi,N
29.266549,-81.029903,No,HS,VOLUSIA,Seabreeze High School,FL,____hi,N
28.0359,-81.9389,No,HS,POLK,Lakeland Senior High School,FL,____hi,N
26.1776,-80.257,No,HS,BROWARD,Piper High School,FL,____hi,N
30.341702,-81.53526,No,HS,DUVAL,Global Outreach Charter Academy High School,FL,____hi,N
30.2644,-81.7689,No,HS,DUVAL,Frank H. Peterson Academies,FL,____hi,N
29.2165,-82.1366,No,HS,MARION,Vanguard High School,FL,____hi,N
27.3055,-80.2824,No,HS,ST. LUCIE,Port St. Lucie High School,FL,____hi,N
32.866596,-83.620238,No,HS,BIBB COUNTY,Northeast High School,GA,____hi,N
32.0544,-81.1167,No,HS,SAVANNAH-CHATHAM COUNTY,Beach High School,GA,____hi,N
32.433491,-84.938376,No,HS,MUSCOGEE COUNTY,Spencer High School,GA,____hi,N
41.586018,-93.714368,No,HS,WEST DES MOINES COMM SCHOOL DISTRICT,WALNUT CREEK CAMPUS,IA,____hi,N
41.558786,-90.589911,No,HS,DAVENPORT COMM SCHOOL DISTRICT,Mid City High,IA,____hi,N
41.635812,-93.683443,No,HS,DES MOINES INDEPENDENT COMM SCHOOL DISTRICT,Hoover High School,IA,____hi,N
