latitude,longitude,Offers CS?,School District Name,School Name,State,Agency ID,State Abbr,Grades 9-12 Students [District] 2023-24,Male Students [District] 2023-24,Female Students [District] 2023-24,American Indian/Alaska Native Students [District] 2023-24,Asian or Asian/Pacific Islander Students [District] 2023-24,Hispanic Students [District] 2023-24,Black or African American Students [District] 2023-24,White Students [District] 2023-24,Nat. Hawaiian or Other Pacific Isl. Students [District] 2023-24,Two or More Races Students [District] 2023-24,Pupil/Teacher Ratio [District] 2023-24,Full-Time Equivalent (FTE) Teachers [District] 2023-24,Total Staff [District] 2023-24,Librarians/media specialists [District] 2023-24,Media Support Staff [District] 2023-24,Total Revenue - Local Sources (TLOCREV) [District Finance] 2020-21,Total Revenue - State Sources (TSTREV) [District Finance] 2020-21,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2020-21,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2020-21,Diploma Recipients & Other Completers [District] 2022-23,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
32.749,-86.5088,1,CHILTON COUNTY,Verbena High School,AL,0100660,AL,2340,3999,3931,11,34,1621,823,5103,1,337,18.27,434,782,12,0,14462000,54187000,16970000,11112,479,"46,431","8,316","1,576"
31.431297,-86.937172,0,CONECUH COUNTY,Genesis Innovative School,AL,0100870,AL,511,709,702,1,2,59,1028,289,1,31,20.06,70.35,176.27,5.5,1,3649000,13773000,3619000,12683,115,"11,174","1,647",686
31.590445,-86.255144,1,CRENSHAW COUNTY,Brantley High School,AL,0100960,AL,619,1101,987,2,23,95,646,1236,0,86,14.67,142.31,299.51,3,0,5326000,16818000,6150000,12797,141,"13,101","2,276",597
34.712183,-85.675401,1,DEKALB COUNTY,Ider School,AL,0101140,AL,2579,4527,4177,924,33,3007,77,4535,0,128,15.8,551,999.54,13,0,17977000,77579000,17157000,13221,571,"57,492","10,248","2,521"
32.6338,-86.0296,1,ELMORE COUNTY,Elmore County High School,AL,0101290,AL,3639,6094,5726,31,73,685,3082,7429,6,514,19,622,1222,15,5,31589000,87778000,27897000,12784,827,"82,705","13,462","2,097"
33.995108,-86.037233,1,GADSDEN CITY,Gadsden City High School,AL,0101620,AL,1309,2446,2426,29,34,1056,2184,1451,2,116,16.33,298.26,531.46,10.5,0,13743000,34962000,13827000,12907,273,"33,885","5,394","1,745"
33.4605,-86.7905,1,HOMEWOOD CITY,Homewood High School,AL,0101760,AL,1308,2269,2195,6,89,463,681,3064,1,160,14.22,313.9,579.15,5,3,38253000,26281000,4825000,16514,286,"25,951","4,412",330
33.7881,-85.7784,1,JACKSONVILLE CITY,Jacksonville High School,AL,0101860,AL,532,844,873,1,15,108,524,912,0,157,17.61,97.5,174.23,2,1,5130000,11320000,2704000,11580,104,"14,384","1,667",366
33.658482,-86.699674,1,JEFFERSON COUNTY,Center Point High School,AL,0101920,AL,11663,18334,17337,52,145,5164,18518,10898,22,872,17.7,2015.1,3404.6,59,0,133013000,249920000,70779000,12840,2570,"236,837","40,887","8,388"
32.309751,-87.797303,1,LINDEN CITY,Linden High School,AL,0102130,AL,126,217,189,0,0,7,379,16,0,4,12.79,31.75,63.75,1.5,0,1187000,4125000,1367000,13305,41,"3,971",616,206
32.4006,-85.7336,1,MACON COUNTY,Booker T Washington High,AL,0102190,AL,571,908,861,4,3,46,1616,26,0,74,17.02,103.93,208.37,5,0,6983000,15315000,8259000,16332,121,"18,370","2,213",876
34.02702,-87.762709,1,MARION COUNTY,Brilliant School,AL,0102310,AL,1012,1716,1642,7,23,244,139,2849,2,94,15.77,213,338.07,7.5,0,7830000,24166000,6446000,11810,236,"23,412","3,664",837
34.280192,-87.833809,1,MARION COUNTY,Hackleburg High School,AL,0102310,AL,1012,1716,1642,7,23,244,139,2849,2,94,15.77,213,338.07,7.5,0,7830000,24166000,6446000,11810,236,"23,412","3,664",837
33.450742,-86.915913,1,MIDFIELD CITY,Midfield High School,AL,0102350,AL,335,534,499,0,0,89,925,6,2,11,21.52,48,92,0,0,3557000,7920000,4437000,15571,53,"5,120","1,053",378
30.6072,-88.0735,1,MOBILE COUNTY,Ben C Rain High School,AL,0102370,AL,14508,25813,25116,515,1012,3265,25621,17947,47,2522,17.69,2879.25,5883.13,88.5,5,190410000,350122000,134689000,12871,2961,"382,440","64,529","15,570"
32.3432,-86.2626,1,MONTGOMERY COUNTY,Johnson Abernathy Graetz High School,AL,0102430,AL,7050,13227,13208,109,901,3132,20393,1427,22,451,18.82,1404.84,2685.11,44.5,0,73147000,187426000,86740000,12676,1318,"213,618","36,833","9,265"
33.276126,-86.869538,1,SHELBY COUNTY,Helena High School,AL,0103030,AL,6812,10669,10268,63,432,2340,3794,13797,31,480,17.28,1211.4,2563.65,32,0,97368000,139497000,23369000,12733,1514,"142,708","24,780","2,149"
33.703272,-86.370328,1,ST CLAIR COUNTY,Saint Clair County High School,AL,0103062,AL,2879,4997,4595,10,57,637,1036,7318,7,527,20.11,476.9,818.9,13.5,0,22968000,75728000,13852000,11964,633,"62,056","10,577","1,360"
33.4915,-86.1602,1,TALLADEGA COUNTY,Talladega County Central High,AL,0103180,AL,2058,3668,3489,10,22,234,2293,4357,1,240,18.43,388.26,739.2,14.5,0.5,27170000,51049000,11314000,12729,443,"48,699","7,159","1,419"
31.8857,-87.7367,1,THOMASVILLE CITY,Thomasville High School,AL,0103300,AL,294,528,501,4,6,14,552,442,0,11,16.6,62,125,3,0,3756000,9810000,1917000,14024,79,"4,978",799,242
33.1982,-87.5491,1,TUSCALOOSA CITY,Central High School,AL,0103360,AL,3064,5635,5572,41,252,794,7557,2388,13,162,16.99,659.66,1162.95,20,1,63839000,74729000,21702000,14917,619,"103,334","12,260","3,264"
33.3078,-87.6084,1,TUSCALOOSA COUNTY,Tuscaloosa County High School,AL,0103390,AL,5529,9839,9389,37,127,2443,5975,10255,15,376,17.4,1105.04,1851.06,37,0,56870000,128904000,33623000,11691,1184,"134,039","23,548","4,070"
31.46182,-88.251362,1,WASHINGTON COUNTY,Washington County High School,AL,0103480,AL,753,1248,1194,240,2,31,542,1557,4,66,16.23,150.45,326.01,6,0,7052000,17875000,5766000,11751,184,"15,022","2,295",618
34.079762,-87.213166,1,WINSTON COUNTY,Meek High School,AL,0103580,AL,707,1233,1075,2,0,45,12,2222,0,27,17.18,134.36,259.45,7,0,8003000,18399000,5531000,14055,160,"15,739","2,295",494
30.28955,-87.618274,1,ORANGE BEACH CITY,Orange Beach Middle/High School,AL,0103581,AL,435,649,619,7,2,38,24,1140,1,56,15.28,83,140.5,1,0,†,†,†,†,100,"8,854","1,051",94
38.86992,-76.982691,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,Anacostia Senior High School,DC,1100030,DC,13408,25926,24865,63,1039,11173,27966,8906,25,1619,11.14,4564.64,8332.21,111.17,16.05,1498201000,0,166591000,33365,2577,"678,972","88,006","17,387"
38.914918,-77.004311,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,McKinley Technical High School,DC,1100030,DC,13408,25926,24865,63,1039,11173,27966,8906,25,1619,11.14,4564.64,8332.21,111.17,16.05,1498201000,0,166591000,33365,2577,"678,972","88,006","17,387"
29.680505,-82.434024,0,ALACHUA,Santa Fe College High School Dual Enrollment,FL,1200030,FL,8826,14712,14037,45,1506,4073,9770,11169,28,2158,17.29,1662.71,3742.47,44,30.02,151297000,145542000,60084000,12612,2017,"285,994","37,532","6,304"
30.1665,-85.6158,1,BAY,Rutherford High School,FL,1200090,FL,8052,14240,13435,76,502,3804,4027,17050,79,2137,17.56,1576.47,3605.64,27.56,9.67,142562000,116256000,91773000,13868,1867,"190,769","29,719","4,342"
30.179513,-85.680762,1,BAY,Central High School,FL,1200090,FL,8052,14240,13435,76,502,3804,4027,17050,79,2137,17.56,1576.47,3605.64,27.56,9.67,142562000,116256000,91773000,13868,1867,"190,769","29,719","4,342"
26.0462,-80.198,1,BROWARD,Hollywood Hills High School,FL,1200180,FL,80461,129671,121737,478,9235,96604,96143,42011,380,6557,20.33,12366.38,27217.61,136.39,249.21,1492430000,1128235000,358404000,11448,18054,"1,962,531","298,407","43,661"
25.976179,-80.261758,1,BROWARD,Miramar High School,FL,1200180,FL,80461,129671,121737,478,9235,96604,96143,42011,380,6557,20.33,12366.38,27217.61,136.39,249.21,1492430000,1128235000,358404000,11448,18054,"1,962,531","298,407","43,661"
26.031518,-80.19799,1,BROWARD,Sheridan Technical High School,FL,1200180,FL,80461,129671,121737,478,9235,96604,96143,42011,380,6557,20.33,12366.38,27217.61,136.39,249.21,1492430000,1128235000,358404000,11448,18054,"1,962,531","298,407","43,661"
25.9701,-80.3743,1,BROWARD,Everglades High School,FL,1200180,FL,80461,129671,121737,478,9235,96604,96143,42011,380,6557,20.33,12366.38,27217.61,136.39,249.21,1492430000,1128235000,358404000,11448,18054,"1,962,531","298,407","43,661"
26.246587,-80.183665,1,BROWARD,Broward Virtual Franchise,FL,1200180,FL,80461,129671,121737,478,9235,96604,96143,42011,380,6557,20.33,12366.38,27217.61,136.39,249.21,1492430000,1128235000,358404000,11448,18054,"1,962,531","298,407","43,661"
28.907059,-82.579975,0,CITRUS,Crystal River High School,FL,1200270,FL,4932,8289,7600,48,221,1832,701,12092,24,971,16.27,976.5,2327.41,19,1,75389000,68544000,26955000,11087,915,"166,696","18,789","3,616"
28.818469,-82.49719,0,CITRUS,Srmi @ Renaissance Center,FL,1200270,FL,4932,8289,7600,48,221,1832,701,12092,24,971,16.27,976.5,2327.41,19,1,75389000,68544000,26955000,11087,915,"166,696","18,789","3,616"
26.2956,-81.5776,1,COLLIER,Palmetto Ridge High School,FL,1200330,FL,15496,24772,23510,107,722,25896,5512,14826,37,1182,17.51,2756.96,5793.54,50,2,537503000,88431000,66023000,14936,3566,"404,310","48,429","7,961"
25.5712,-80.3305,0,MIAMI-DADE,Cutler Bay Senior High School,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.8952,-80.3073,1,MIAMI-DADE,Hialeah-Miami Lakes Senior High,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.839,-80.214,1,MIAMI-DADE,Miami Northwestern Senior High,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.9651,-80.239,0,MIAMI-DADE,Robert Renick Educational Center,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.915785,-80.14443,0,MIAMI-DADE,Amikids Miami-Dade North,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.765094,-80.236406,1,MIAMI-DADE,International Studies Charter High School,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.916,-80.2952,1,MIAMI-DADE,Miami Lakes Educational Center And Technical College,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.4742,-80.4743,0,MIAMI-DADE,School For Advanced Studies Homestead,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.804998,-80.198905,1,MIAMI-DADE,Young Men'S Preparatory Academy,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.439978,-80.494101,0,MIAMI-DADE,Miami Community Charter High School,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.8964,-80.2553,0,MIAMI-DADE,North Park High School,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.560902,-80.329703,0,MIAMI-DADE,Mater Academy Bay High School,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.78893,-80.190942,1,MIAMI-DADE,Somerset College Preparatory Academy South High School,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
25.78893,-80.190942,0,MIAMI-DADE,Somerset Lakeside High School,FL,1200390,FL,107428,171408,164092,120,3422,253532,56207,20277,128,1814,20.04,16743,34420,123,19,2430012000,1177529000,717310000,12939,22717,"2,686,867","388,529","63,027"
27.2227,-81.8393,0,DESOTO,Desoto County High School,FL,1200420,FL,1293,2194,2092,5,24,2244,514,1366,2,131,19.13,224,593,3,4,13727000,29376000,10237000,11560,298,"35,979","4,617","1,206"
27.225,-81.8686,0,DESOTO,Desoto Secondary School,FL,1200420,FL,1293,2194,2092,5,24,2244,514,1366,2,131,19.13,224,593,3,4,13727000,29376000,10237000,11560,298,"35,979","4,617","1,206"
30.3423,-81.7283,0,DUVAL,Palm Avenue Excep. Student Center,FL,1200480,FL,36517,65755,62216,596,5631,22310,51866,39790,356,7422,22.4,5712,11094,59,0,562672000,669274000,204517000,11327,7715,"1,030,822","165,786","29,086"
30.250956,-81.615773,0,DUVAL,Duval Virtual Instruction Program,FL,1200480,FL,36517,65755,62216,596,5631,22310,51866,39790,356,7422,22.4,5712,11094,59,0,562672000,669274000,204517000,11327,7715,"1,030,822","165,786","29,086"
30.336649,-81.57204,0,DUVAL,Lone Star High School,FL,1200480,FL,36517,65755,62216,596,5631,22310,51866,39790,356,7422,22.4,5712,11094,59,0,562672000,669274000,204517000,11327,7715,"1,030,822","165,786","29,086"
30.33776,-81.696501,0,DUVAL,The Bridge To Success Academy At W Jacksonville,FL,1200480,FL,36517,65755,62216,596,5631,22310,51866,39790,356,7422,22.4,5712,11094,59,0,562672000,669274000,204517000,11327,7715,"1,030,822","165,786","29,086"
30.447045,-87.222532,0,ESCAMBIA,County Administrative Annex,FL,1200510,FL,11220,19201,18002,152,796,3897,12713,16525,138,2982,19.38,1919.55,4976.74,42.5,0,164745000,206276000,70275000,11473,2385,"326,928","49,755","10,116"
30.9668,-87.4064,0,ESCAMBIA,Northview High School,FL,1200510,FL,11220,19201,18002,152,796,3897,12713,16525,138,2982,19.38,1919.55,4976.74,42.5,0,164745000,206276000,70275000,11473,2385,"326,928","49,755","10,116"
27.558135,-81.814149,1,HARDEE,Hardee Virtual Franchise,FL,1200750,FL,1405,2463,2262,2,38,2950,266,1386,2,81,16.58,285,634.3,6,3,12788000,30640000,9026000,10620,318,"25,760","4,775","1,096"
28.5664,-82.3777,0,HERNANDO,Hernando Virtual Instruction Program,FL,1200810,FL,7507,12341,11674,45,352,6615,1969,13546,24,1464,17.03,1410,3025,12,13,88837000,126819000,34698000,11067,1671,"212,807","30,273","4,336"
27.9911,-82.1278,1,HILLSBOROUGH,Plant City Senior High School,FL,1200870,FL,68982,114661,109491,411,10050,88735,46314,66484,378,11780,18.32,12233.16,25505.63,221.34,2,1003023000,1190659000,370070000,11710,14627,"1,535,564","243,125","34,179"
27.851293,-82.312454,1,HILLSBOROUGH,Riverview High School,FL,1200870,FL,68982,114661,109491,411,10050,88735,46314,66484,378,11780,18.32,12233.16,25505.63,221.34,2,1003023000,1190659000,370070000,11710,14627,"1,535,564","243,125","34,179"
28.1347,-82.3845,1,HILLSBOROUGH,Freedom High School,FL,1200870,FL,68982,114661,109491,411,10050,88735,46314,66484,378,11780,18.32,12233.16,25505.63,221.34,2,1003023000,1190659000,370070000,11710,14627,"1,535,564","243,125","34,179"
27.852681,-82.272172,0,HILLSBOROUGH,Bell Creek Academy High School,FL,1200870,FL,68982,114661,109491,411,10050,88735,46314,66484,378,11780,18.32,12233.16,25505.63,221.34,2,1003023000,1190659000,370070000,11710,14627,"1,535,564","243,125","34,179"
27.967552,-82.342244,0,HILLSBOROUGH,Lake Academy,FL,1200870,FL,68982,114661,109491,411,10050,88735,46314,66484,378,11780,18.32,12233.16,25505.63,221.34,2,1003023000,1190659000,370070000,11710,14627,"1,535,564","243,125","34,179"
30.785936,-85.694454,0,HOLMES,Holmes County High School,FL,1200900,FL,973,1632,1569,3,11,144,112,2758,0,173,16.11,198.67,430.61,4,4.73,5534000,23102000,7056000,11400,201,"19,944","3,061",795
30.7096,-84.9217,0,JACKSON,Sneads High School,FL,1200960,FL,1647,3124,2970,15,30,353,1881,3351,3,461,14.74,413.5,918,10,1,18625000,41545000,20888000,12973,346,"48,622","6,840","1,710"
28.807719,-81.8887,0,LAKE,Leesburg High School,FL,1201050,FL,14974,24765,23520,238,1156,14718,7818,21805,144,2406,17.91,2696.39,5991.86,37.5,1,236370000,226804000,59465000,11958,3094,"424,462","60,691","7,612"
28.806648,-81.728995,1,LAKE,Tavares High School,FL,1201050,FL,14974,24765,23520,238,1156,14718,7818,21805,144,2406,17.91,2696.39,5991.86,37.5,1,236370000,226804000,59465000,11958,3094,"424,462","60,691","7,612"
28.835929,-81.688387,1,LAKE,Lake Virtual Franchise,FL,1201050,FL,14974,24765,23520,238,1156,14718,7818,21805,144,2406,17.91,2696.39,5991.86,37.5,1,236370000,226804000,59465000,11958,3094,"424,462","60,691","7,612"
26.6632,-81.9147,0,LEE,North Fort Myers High School,FL,1201080,FL,32165,51659,48405,131,1555,48976,13479,32621,70,3232,22.65,4417.76,11102.25,4.8,35.93,698258000,350803000,136206000,12486,6767,"834,573","105,057","16,661"
26.6441,-81.851,0,LEE,Royal Palm Exceptional School Center,FL,1201080,FL,32165,51659,48405,131,1555,48976,13479,32621,70,3232,22.65,4417.76,11102.25,4.8,35.93,698258000,350803000,136206000,12486,6767,"834,573","105,057","16,661"
26.60689,-81.860311,0,LEE,Pace School For Girls,FL,1201080,FL,32165,51659,48405,131,1555,48976,13479,32621,70,3232,22.65,4417.76,11102.25,4.8,35.93,698258000,350803000,136206000,12486,6767,"834,573","105,057","16,661"
26.6332,-81.855,0,LEE,Sw Fl Addiction Services-The Vince Smith Center,FL,1201080,FL,32165,51659,48405,131,1555,48976,13479,32621,70,3232,22.65,4417.76,11102.25,4.8,35.93,698258000,350803000,136206000,12486,6767,"834,573","105,057","16,661"
26.5997,-81.8536,0,LEE,Lee Virtual Instruction Program,FL,1201080,FL,32165,51659,48405,131,1555,48976,13479,32621,70,3232,22.65,4417.76,11102.25,4.8,35.93,698258000,350803000,136206000,12486,6767,"834,573","105,057","16,661"
30.471068,-83.409697,0,MADISON,Madison Virtual Instruction Program,FL,1201200,FL,695,1189,1111,3,3,185,1044,986,4,75,18.29,125.75,345.78,3,0,5624000,16457000,5388000,11327,149,"18,519","2,529",688
27.4683,-82.5507,1,MANATEE,Southeast High School,FL,1201230,FL,16005,26785,26110,51,1132,19676,6424,22893,42,2677,17.02,3107.03,6536.54,52,6,372339000,193210000,77087000,13067,3106,"441,095","56,958","7,060"
29.304307,-82.188527,0,MARION,Ocala Center For Success And Independence,FL,1201260,FL,13804,23477,22070,145,812,13543,8911,19584,97,2455,18.95,2404,6285,48,6,167650000,231349000,70231000,11395,2780,"409,959","57,626","12,669"
29.19006,-82.136481,0,MARION,Pace Center For Girls Inc.,FL,1201260,FL,13804,23477,22070,145,812,13543,8911,19584,97,2455,18.95,2404,6285,48,6,167650000,231349000,70231000,11395,2780,"409,959","57,626","12,669"
27.170326,-80.250423,1,MARTIN,Martin County High School,FL,1201290,FL,6094,9437,8833,22,328,6377,1201,9712,12,618,17.19,1063.05,2544.05,20,13,191628000,48632000,25572000,14574,1473,"163,315","19,617","3,015"
27.1424,-80.2328,0,MARTIN,Willoughby Learning Center,FL,1201290,FL,6094,9437,8833,22,328,6377,1201,9712,12,618,17.19,1063.05,2544.05,20,13,191628000,48632000,25572000,14574,1473,"163,315","19,617","3,015"
27.18113,-80.238121,0,MARTIN,Martin Virtual Instruction Program,FL,1201290,FL,6094,9437,8833,22,328,6377,1201,9712,12,618,17.19,1063.05,2544.05,20,13,191628000,48632000,25572000,14574,1473,"163,315","19,617","3,015"
27.134454,-80.21801,0,MARTIN,Indiantown High School,FL,1201290,FL,6094,9437,8833,22,328,6377,1201,9712,12,618,17.19,1063.05,2544.05,20,13,191628000,48632000,25572000,14574,1473,"163,315","19,617","3,015"
30.7895,-86.5602,1,OKALOOSA,Crestview High School,FL,1201380,FL,9983,16590,15836,108,561,4931,3426,20069,137,3194,18.71,1733.07,3462.16,4,33,149201000,160844000,48091000,11328,2133,"218,464","35,983","4,381"
30.425105,-86.666123,0,OKALOOSA,Okaloosa Academy,FL,1201380,FL,9983,16590,15836,108,561,4931,3426,20069,137,3194,18.71,1733.07,3462.16,4,33,149201000,160844000,48091000,11328,2133,"218,464","35,983","4,381"
27.236529,-80.831553,0,OKEECHOBEE,Okeechobee Virtual Instruction Program,FL,1201410,FL,1935,3374,2963,59,56,2830,388,2813,9,182,18.41,344.24,760.95,5.5,0,22457000,37404000,11947000,11465,389,"41,427","6,416","1,472"
28.4696,-81.4769,1,ORANGE,Dr. Phillips High,FL,1201440,FL,66834,106286,100529,408,9989,91751,48919,49286,680,5782,18.07,11444,24439,204,13,1457844000,910627000,433520000,14074,14273,"1,471,416","229,086","33,520"
28.601514,-81.385671,0,ORANGE,Pace Center For Girls,FL,1201440,FL,66834,106286,100529,408,9989,91751,48919,49286,680,5782,18.07,11444,24439,204,13,1457844000,910627000,433520000,14074,14273,"1,471,416","229,086","33,520"
28.456971,-81.397736,0,ORANGE,Project Compass,FL,1201440,FL,66834,106286,100529,408,9989,91751,48919,49286,680,5782,18.07,11444,24439,204,13,1457844000,910627000,433520000,14074,14273,"1,471,416","229,086","33,520"
28.5737,-81.4128,1,ORANGE,Orlando Science Middle High Charter,FL,1201440,FL,66834,106286,100529,408,9989,91751,48919,49286,680,5782,18.07,11444,24439,204,13,1457844000,910627000,433520000,14074,14273,"1,471,416","229,086","33,520"
28.478516,-81.471501,0,ORANGE,Universal Education Center,FL,1201440,FL,66834,106286,100529,408,9989,91751,48919,49286,680,5782,18.07,11444,24439,204,13,1457844000,910627000,433520000,14074,14273,"1,471,416","229,086","33,520"
28.506442,-81.375503,0,ORANGE,Ucp Transitional Learning Academy Charter,FL,1201440,FL,66834,106286,100529,408,9989,91751,48919,49286,680,5782,18.07,11444,24439,204,13,1457844000,910627000,433520000,14074,14273,"1,471,416","229,086","33,520"
30.200772,-81.572353,0,OSCEOLA,Florida Cyber Charter Academy At Osceola,FL,1201470,FL,23738,37915,36374,187,1614,46553,8940,14770,177,2048,19.11,3888.25,8996.53,50,9,346199000,385643000,109117000,12252,5104,"437,784","78,115","10,958"
28.262109,-81.523334,0,OSCEOLA,Oasis Residential Center,FL,1201470,FL,23738,37915,36374,187,1614,46553,8940,14770,177,2048,19.11,3888.25,8996.53,50,9,346199000,385643000,109117000,12252,5104,"437,784","78,115","10,958"
26.8771,-80.1053,1,PALM BEACH,William T. Dwyer High School,FL,1201500,FL,60390,97465,92312,1067,5687,71898,52174,53442,282,5227,16.57,11453.27,22545.4,165,101.67,1769229000,655190000,320128000,14672,13596,"1,533,801","211,292","27,735"
26.7078,-80.1688,0,PALM BEACH,Turning Points Academy,FL,1201500,FL,60390,97465,92312,1067,5687,71898,52174,53442,282,5227,16.57,11453.27,22545.4,165,101.67,1769229000,655190000,320128000,14672,13596,"1,533,801","211,292","27,735"
26.94748,-80.140306,0,PALM BEACH,The Learning Academy At The Els Center Of Excellence,FL,1201500,FL,60390,97465,92312,1067,5687,71898,52174,53442,282,5227,16.57,11453.27,22545.4,165,101.67,1769229000,655190000,320128000,14672,13596,"1,533,801","211,292","27,735"
26.528857,-80.196163,0,PALM BEACH,Somerset Academy Canyons High School,FL,1201500,FL,60390,97465,92312,1067,5687,71898,52174,53442,282,5227,16.57,11453.27,22545.4,165,101.67,1769229000,655190000,320128000,14672,13596,"1,533,801","211,292","27,735"
26.816263,-80.085391,0,PALM BEACH,Palm Beach Virtual Instruction (Course Offerings),FL,1201500,FL,60390,97465,92312,1067,5687,71898,52174,53442,282,5227,16.57,11453.27,22545.4,165,101.67,1769229000,655190000,320128000,14672,13596,"1,533,801","211,292","27,735"
26.702635,-80.085956,0,PALM BEACH,Florida Futures Academy,FL,1201500,FL,60390,97465,92312,1067,5687,71898,52174,53442,282,5227,16.57,11453.27,22545.4,165,101.67,1769229000,655190000,320128000,14672,13596,"1,533,801","211,292","27,735"
26.667308,-80.23615,0,PALM BEACH,Somerset Academy Wellington High School,FL,1201500,FL,60390,97465,92312,1067,5687,71898,52174,53442,282,5227,16.57,11453.27,22545.4,165,101.67,1769229000,655190000,320128000,14672,13596,"1,533,801","211,292","27,735"
28.2617,-82.4813,1,PASCO,Land O'Lakes High School,FL,1201530,FL,26349,43913,41942,221,3729,22877,7119,46416,157,5336,17.29,4966.48,11633.49,1,1,326123000,452872000,109279000,11517,5692,"632,996","97,462","11,185"
28.189543,-82.326795,1,PASCO,Wiregrass Ranch High School,FL,1201530,FL,26349,43913,41942,221,3729,22877,7119,46416,157,5336,17.29,4966.48,11633.49,1,1,326123000,452872000,109279000,11517,5692,"632,996","97,462","11,185"
28.376404,-82.549228,1,PASCO,Pasco eSchool,FL,1201530,FL,26349,43913,41942,221,3729,22877,7119,46416,157,5336,17.29,4966.48,11633.49,1,1,326123000,452872000,109279000,11517,5692,"632,996","97,462","11,185"
28.274193,-82.67736,0,PASCO,Baycare Behavioral Health,FL,1201530,FL,26349,43913,41942,221,3729,22877,7119,46416,157,5336,17.29,4966.48,11633.49,1,1,326123000,452872000,109279000,11517,5692,"632,996","97,462","11,185"
27.9199,-82.786,1,PINELLAS,Largo High School,FL,1201560,FL,29538,46664,44357,129,3613,18576,17424,45805,247,5227,16.13,5643.73,12584.95,120,8,663342000,353875000,186028000,12525,7168,"961,596","109,177","16,167"
28.1272,-82.7013,1,PINELLAS,East Lake High School,FL,1201560,FL,29538,46664,44357,129,3613,18576,17424,45805,247,5227,16.13,5643.73,12584.95,120,8,663342000,353875000,186028000,12525,7168,"961,596","109,177","16,167"
28.010796,-82.711176,0,PINELLAS,Enterprise Charter High School,FL,1201560,FL,29538,46664,44357,129,3613,18576,17424,45805,247,5227,16.13,5643.73,12584.95,120,8,663342000,353875000,186028000,12525,7168,"961,596","109,177","16,167"
27.9111,-81.5959,0,POLK,Roosevelt Academy,FL,1201590,FL,34162,57143,53898,254,1725,47091,23274,35461,172,3064,18.8,5907.9,13596,82,49,377885000,627924000,180292000,11803,7046,"818,330","133,828","23,848"
28.076588,-81.654236,0,POLK,Ridge Teen Parent Program,FL,1201590,FL,34162,57143,53898,254,1725,47091,23274,35461,172,3064,18.8,5907.9,13596,82,49,377885000,627924000,180292000,11803,7046,"818,330","133,828","23,848"
28.037481,-81.973021,1,POLK,Polk Full Time Eschool,FL,1201590,FL,34162,57143,53898,254,1725,47091,23274,35461,172,3064,18.8,5907.9,13596,82,49,377885000,627924000,180292000,11803,7046,"818,330","133,828","23,848"
